Review,Classification,Accuracy,Precision,Recall,F1-Score
  Nice product I am impressed with its battery life it easily lasts more than   weeks nice screen brightness,Fake,0.7032660805368218,0.7044663481940829,0.7436580188684259,0.7835254788038615
  Good but heart beat sensor working without wearing also lot of difference compare horculas cycle   Little bit confusing g,Genuine,0.8326752553676168,0.7517790082811476,0.7551312706614087,0.8250163873889172
  I always wanted to have this   Timely delivered and well packed   Product is running ok  No problem till now   I have been using since last two days ,Genuine,0.7278499087742728,0.828566288224456,0.7170183989731213,0.7979160612196649
  After using band for   month I have found   issues    Band s glass got cracked without any major collision   After removing band sometimes it is sensor emits green color light continuously ,Genuine,0.7075090583323752,0.7357503032109994,0.8051888675200363,0.7652211685231637
  I received a used one despite or paying for a new one  With no user Manual and a broken seal  The charger was connected to the device when I opened the box  By Far not a very good experience ,Fake,0.7883952553251063,0.7820713493030947,0.7818590568066874,0.7342235803131533
  Connection  and heart rate sensor problem  Heart rate reading give inaccurate result  Even measure heartrate give             without putting on my wrist and also while charging the band  How is it possible  This is the most big problem for me ,Fake,0.7154057766616305,0.7812785897754542,0.712166777929563,0.7208010076401715
  Everything is great   Good improvements over its predecessor  But it is battery life is not upto the mark  Battery is only disappointment for me in band   ,Fake,0.7301282614066844,0.8001944121554988,0.7575002852470263,0.7088127689279399
  It is my first band and I am satisfied with thisIt help more in my fitness  health and daily routine which I never now till nowThanks for this wonderful product From now xiaomi  Mi   is my favorite brand,Fake,0.7996310441191716,0.8074140635401906,0.7341318081958654,0.8289335862009666
  very good as usual MI band  charging method changed from the previous band that is very good  let us see its durability expected spo  is missing,Genuine,0.720582257462672,0.7253671606557404,0.7623962384163316,0.7720716848478316
  did not expect such low quality product  Battery just last hardly   to   days without any notification  If I add notification battery last just a day  Poor product ,Genuine,0.7404225634304508,0.8159848160743994,0.8157383049948984,0.7859278734605564
  Very helpful and the sleeping tracker is amazing  Mi fit band   is an amazing wrist band in this price  So good ,Fake,0.7379104886234873,0.7999233308197955,0.8255214126070985,0.8112748577073747
  Your browser does not support HTML  video   Best ever Band in this price range  Best part is that charging can be done without opening ,Fake,0.7524322398129085,0.800415888202604,0.7888444967222225,0.7585043640249697
  Sleep tracking is very accurate  accuracy is good and battery lasts    days with single charge which is quite good ,Fake,0.8043068598465019,0.8306257344450185,0.7088594708042566,0.7030539177389653
  Sleep tracking is not working at all  Even if you sleep for more than   hours it shows no nap data  Its been   days and my data is    Is there any way I can get it replaced ,Genuine,0.8279040830568136,0.8396744889885782,0.7073955313357881,0.7244131736032643
  Hi all  i was so much excited when i purched mi band    but i am so much dissapointed when my mi band   screen broken in just    days  as per MI India  MI BAND S is not repairable or replaceable  i need a help form MI Inida  please help me to get new screen for my MI Band   ,Genuine,0.840032379632848,0.8286989584210633,0.7487114953206745,0.7613902463386321
  This product is very useful  If you want to buy a best smart band in low cost you people just buy this band  All features like sleeping tracking  mobile app  accuracy are perfect than any band  This band is better than the mi band     oneplus band ,Genuine,0.8398301248561598,0.7981287079663124,0.7371191924527651,0.7598513000957012
  Its a good upgrade over its predecessors  It has a better accuracy in terms of Heart Rate  Stress test and breathing exercise is a berrer add on  Foot step accuracy still needs improvement but its not very bad  Overall the watch is nice and worth buying  I hope this review helps ,Genuine,0.7805184511447542,0.797673327053006,0.795566899242974,0.816887587974404
  This has changed my life  I have always been a fitness freak for life but never invested in a band like this  This is the first one and i love it  Step counts  sleep tracking mobile app everything is so good ,Fake,0.813545334859032,0.7023426489343471,0.7061799914239832,0.73526394974167
  If you want to go for a premium band   its the one       but if you want accuracy its not the option        ,Genuine,0.7653981263986227,0.7692364785875834,0.7239636498641752,0.8392687611370324
  Its better then    face watch working super  belt also very comfort  easy to charge then   ,Fake,0.8440642274043366,0.7642934603136959,0.7684679104107607,0.7502839525825458
  such a great product i blessed i got in in first sale  so loving it you can customise every thing take it without any doubt you will not regret it felt comfortable in hands and vibration when notification come  is so felt good,Fake,0.8247538298585214,0.789893184490023,0.7328776768256811,0.8206717320058192
  I bought   after watching this I returned    They refused to accept a return but fortunately refunded   ,Fake,0.7042462283304903,0.7063445253141951,0.8498746758848952,0.7511229132729357
  Super    I am impressed    Best one    it is done all calculation,Fake,0.7828958315941437,0.8016818024720325,0.8105703612275872,0.8096494399093501
  Well it is a very good fitness tracker but I did not see any nfc and sp   in it Even if you want to get all features of band then the battery will drain faster,Fake,0.8311864262151976,0.7377561865396108,0.7609133226558413,0.7345127338091757
  Nice band with good smart features which help you to keep a better track of your health and work accordingly to improve it day by day ,Fake,0.7516774461887213,0.8366894168612695,0.7368455323749966,0.7112990939299568
  Bought   of them  one for each in the family and its great  Bang for the buck ,Fake,0.838653318665276,0.8495607354530393,0.721677180906975,0.8239072341718312
  I received a faulty band   its heart rate reading used to go from     to    in a sec  and i ordery a replacement  And the one I received did not even connect to the app  had to return that as well  The staff at Amazon sends you faulty products in replacement,Fake,0.8312386180941553,0.8320392969783557,0.769682002129188,0.8374624388732088
  it is amazing product  fits well on hands  I bought it for my wife it is mostly suits on women s hands  it is light weight and mostly accurate  Most favourite is its screen it is bright display is just too good ,Fake,0.8439670770977034,0.7967322398504297,0.7923837764882223,0.7751824043132535
